지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),적설(cm),전운량(10분위),지면상태(지면상태코드),지면온도(°C)
238,금산,2022-11-30 20:00,-4.6,,1.5,290,56,1011.1,,,6,,1.9
238,금산,2022-11-30 21:00,-4.9,,1.3,270,62,1011.5,,,5,,1.8
238,금산,2022-11-30 22:00,-5.1,,.8,290,66,1011.2,,,2,,1.6
238,금산,2022-11-30 23:00,-5.1,,.5,250,67,1011.7,,,10,,1.6
238,금산,2022-12-01 00:00,-4.9,,.6,250,69,1011.4,,,9,,1.5
238,금산,2022-12-01 01:00,-5,,.7,320,72,1011.3,,,10,,1.5
238,금산,2022-12-01 02:00,-5,,.6,290,72,1011.1,,,10,,1.5
238,금산,2022-12-01 03:00,-4.9,,.8,270,72,1011.3,,,10,,1.5
238,금산,2022-12-01 04:00,-5.1,,1.4,290,40,1011.1,,,10,,1.4
238,금산,2022-12-01 05:00,-5.5,,1.2,340,31,1010.6,,,9,,1.4
238,금산,2022-12-01 06:00,-6.1,,.7,290,36,1010.3,,,9,,1.3
238,금산,2022-12-01 07:00,-6.7,,.9,290,48,1010.5,,,10,,1.1
238,금산,2022-12-01 08:00,-6.5,,.9,290,42,1011.3,0,,8,,1
238,금산,2022-12-01 09:00,-6,,.7,270,36,1011.6,.1,,9,,1
238,금산,2022-12-01 10:00,-5,,.9,140,30,1011.3,.5,,0,,1
238,금산,2022-12-01 11:00,-3.5,,1.5,180,31,1010.9,1,,0,,1
238,금산,2022-12-01 12:00,-1.1,,1.4,50,29,1010.4,1,,0,,1.1
238,금산,2022-12-01 13:00,0,,1.7,340,29,1008.7,1,,6,,2.2
238,금산,2022-12-01 14:00,1,,1.4,320,29,1007.8,1,,6,,3.8
238,금산,2022-12-01 15:00,1,,1.9,360,31,1007.2,1,,6,,4.2
238,금산,2022-12-01 16:00,.7,,1.5,320,35,1007.2,.6,,4,,3.8
238,금산,2022-12-01 17:00,-.7,,1.1,270,42,1007.5,.8,,0,,3.1
238,금산,2022-12-01 18:00,-1.5,,1.4,290,47,1007.9,0,,0,,2.6
238,금산,2022-12-01 19:00,-3,,.6,270,61,1008.3,,,1,,2.2
238,금산,2022-12-01 20:00,-3.8,,.9,270,65,1008.7,,,8,,2
238,금산,2022-12-01 21:00,-3.7,,.6,270,69,1009.1,,,5,,1.9
238,금산,2022-12-01 22:00,-3,,1.1,290,56,1009.5,,,9,,1.9
238,금산,2022-12-01 23:00,-4,,.6,290,65,1009.5,,,8,,1.8
238,금산,2022-12-02 00:00,-4.7,,.4,0,70,1009.9,,,9,,1.6
238,금산,2022-12-02 01:00,-6,,.1,0,78,1009.8,,,9,,1.4
238,금산,2022-12-02 02:00,-6.1,,.1,0,80,1009.6,,,8,,1.3
238,금산,2022-12-02 03:00,-6.4,,.3,0,83,1009.7,,,7,,1.2
238,금산,2022-12-02 04:00,-7.2,,.9,270,87,1009.8,,,8,,1
238,금산,2022-12-02 05:00,-6.9,,.2,0,86,1009.7,,,9,,.8
238,금산,2022-12-02 06:00,-7.9,,.6,270,90,1009.9,,,0,,.5
238,금산,2022-12-02 07:00,-8.2,,.7,270,91,1010.2,,,0,,.3
238,금산,2022-12-02 08:00,-7.9,,.4,0,90,1010.7,.4,,0,,.1
238,금산,2022-12-02 09:00,-5.8,,.6,160,79,1010.8,1,,0,,.1
238,금산,2022-12-02 10:00,-3.2,,.5,90,68,1010.9,1,,0,,.2
238,금산,2022-12-02 11:00,-.6,,1.2,110,45,1010.5,1,,1,,.2
238,금산,2022-12-02 12:00,1.3,,1.2,140,46,1009.7,1,,2,,.5
238,금산,2022-12-02 13:00,2.1,,.9,340,43,1008.4,1,,0,,1.4
238,금산,2022-12-02 14:00,3.2,,.8,70,41,1007.5,1,,0,,3.4
238,금산,2022-12-02 15:00,3.8,,.7,270,41,1006.9,1,,0,,3.9
238,금산,2022-12-02 16:00,3.5,,1.5,50,40,1006.8,1,,0,,3.7
238,금산,2022-12-02 17:00,1.9,,1.3,20,47,1006.2,.8,,0,,3.2
238,금산,2022-12-02 18:00,-.9,,.6,270,64,1006.1,0,,0,,2.7
238,금산,2022-12-02 19:00,-2,,.8,270,69,1006.6,,,0,,2.3
238,금산,2022-12-02 20:00,-2.8,,.3,0,73,1006.2,,,0,,2
238,금산,2022-12-02 21:00,-3.9,,.4,0,80,1006.2,,,1,,1.8
238,금산,2022-12-02 22:00,-4.1,,0,0,82,1006.8,,,0,,1.6
238,금산,2022-12-02 23:00,-4.4,,.4,0,82,1006.8,,,9,,1.5
238,금산,2022-12-03 00:00,-4.2,,.4,0,84,1006.2,,,9,,1.4
238,금산,2022-12-03 01:00,-4.3,,.4,0,85,1005.9,,,6,,1.4
238,금산,2022-12-03 02:00,-4.4,,.5,320,84,1005.8,,,8,,1.4
238,금산,2022-12-03 03:00,-3.9,,.2,0,85,1005.8,,,10,,1.4
238,금산,2022-12-03 04:00,-3.8,,1.1,290,86,1005.1,,,10,,1.4
238,금산,2022-12-03 05:00,-2.8,,.7,270,81,1005.6,,,9,,1.4
238,금산,2022-12-03 06:00,-2.1,,0,0,78,1005,,,0,,1.5
238,금산,2022-12-03 07:00,-2.7,,.1,0,84,1004.2,,,0,,1.5
238,금산,2022-12-03 08:00,-2.3,,.3,0,84,1003.7,.2,,0,,1.5
238,금산,2022-12-03 09:00,-.2,,.3,0,75,1003.7,.2,,9,,1.5
238,금산,2022-12-03 10:00,2.7,,.8,290,68,1004.4,.5,,10,,1.6
238,금산,2022-12-03 11:00,5.7,,1,70,60,1004,.2,,9,,2.6
238,금산,2022-12-03 12:00,8.7,,1.5,230,59,1003,.5,,9,,6.9
238,금산,2022-12-03 13:00,7.5,,2,270,72,1003.1,0,,10,,7.6
238,금산,2022-12-03 14:00,7,,1.5,270,76,1002.9,0,,10,,7.8
238,금산,2022-12-03 15:00,6.7,0,1.6,270,79,1002.4,0,,9,,7.2
238,금산,2022-12-03 16:00,6.7,,0,0,79,1002.9,0,,10,,7.1
238,금산,2022-12-03 17:00,6.4,,.8,340,78,1003.5,0,,10,,6.7
238,금산,2022-12-03 18:00,4.7,,.5,320,85,1003.4,0,,10,,5.7
238,금산,2022-12-03 19:00,2.7,,.9,270,92,1003.8,,,5,,4.4
238,금산,2022-12-03 20:00,1.9,,0,0,96,1004.6,,,9,,3.9
238,금산,2022-12-03 21:00,2,,.3,0,95,1005,,,9,,3.9
238,금산,2022-12-03 22:00,2.2,,0,0,94,1005.4,,,9,,4.1
238,금산,2022-12-03 23:00,2.2,,0,0,94,1005.1,,,10,,4.2
238,금산,2022-12-04 00:00,3.3,,1,320,87,1005.9,,,10,,4.3
238,금산,2022-12-04 01:00,3.6,,1.7,290,78,1006,,,9,,4.3
238,금산,2022-12-04 02:00,2.9,,2.3,340,75,1006.7,,,10,,4.2
238,금산,2022-12-04 03:00,1.5,,2.1,340,62,1007.4,,,10,,3.9
238,금산,2022-12-04 04:00,.6,,1.4,360,70,1007.7,,,10,,3.4
238,금산,2022-12-04 05:00,-.2,,1.5,320,70,1007.9,,,6,,2.7
238,금산,2022-12-04 06:00,-1.2,,.8,320,75,1008.2,,,4,,2.4
238,금산,2022-12-04 07:00,-1.9,,1.7,320,68,1008.5,,,1,,2.2
238,금산,2022-12-04 08:00,-2,,1.5,340,51,1009.1,.1,,4,,2
238,금산,2022-12-04 09:00,-1.8,,1.8,320,41,1009.5,.8,,9,,1.9
238,금산,2022-12-04 10:00,-.8,,1.6,340,40,1010.5,.8,,10,,2.3
238,금산,2022-12-04 11:00,-1.2,,1.8,290,39,1010.3,.1,,10,,3.8
238,금산,2022-12-04 12:00,-.5,,1.6,320,34,1009.3,0,,10,,5.5
238,금산,2022-12-04 13:00,.4,,2.4,360,28,1008.4,.1,,10,,6.2
238,금산,2022-12-04 14:00,.3,,1.2,320,30,1007.7,0,,10,,6.3
238,금산,2022-12-04 15:00,-.1,,1.1,320,30,1007.8,0,,10,,5.7
238,금산,2022-12-04 16:00,-.4,,1.4,320,29,1008.1,0,,10,,4.9
238,금산,2022-12-04 17:00,-.8,,1,320,31,1008.9,0,,10,,3.8
238,금산,2022-12-04 18:00,-1.4,,.6,320,33,1009.6,0,,10,,2.9
238,금산,2022-12-04 19:00,-1.4,,.9,270,34,1009.5,,,10,,2.3
238,금산,2022-12-04 20:00,-1.8,,1.3,290,39,1009.7,,,10,,2.4
238,금산,2022-12-04 21:00,-2.3,,1.1,340,42,1010.1,,,10,,2.2
238,금산,2022-12-04 22:00,-2.5,,.8,340,42,1010.2,,,10,,2.1
238,금산,2022-12-04 23:00,-2.7,,1.1,340,46,1010.1,,,10,,2
238,금산,2022-12-05 00:00,-2.9,,1.1,340,48,1009.9,,,10,,2
238,금산,2022-12-05 01:00,-3.2,,.2,0,52,1009.9,,,10,,1.8
238,금산,2022-12-05 02:00,-3.6,,.4,0,57,1010,,,10,,1.7
238,금산,2022-12-05 03:00,-3.6,,.5,320,57,1009.5,,,10,,1.7
238,금산,2022-12-05 04:00,-3.6,,1.4,340,54,1009.4,,,10,,1.6
238,금산,2022-12-05 05:00,-3.7,,1.5,360,56,1009.4,,,10,,1.6
238,금산,2022-12-05 06:00,-3.8,,.5,290,59,1009.2,,,10,,1.6
238,금산,2022-12-05 07:00,-4,,.7,270,56,1008.5,,,10,,1.6
238,금산,2022-12-05 08:00,-4.1,,.5,270,50,1008.8,0,,10,,1.6
238,금산,2022-12-05 09:00,-3.7,,1.4,290,39,1008.8,0,,10,,1.7
238,금산,2022-12-05 10:00,-2.9,,.7,270,36,1009.2,0,,10,,1.8
238,금산,2022-12-05 11:00,-1.6,,.9,290,33,1009,.7,,8,,2.2
238,금산,2022-12-05 12:00,-.5,,1.4,290,27,1008,.8,,6,,3.4
238,금산,2022-12-05 13:00,1.7,,2.9,320,19,1006.7,1,,4,,4.7
238,금산,2022-12-05 14:00,2.1,,3,360,18,1006,1,,0,,5
238,금산,2022-12-05 15:00,2.2,,3.2,290,21,1005.6,1,,0,,4.6
238,금산,2022-12-05 16:00,1.9,,2.8,320,21,1005.4,1,,0,,3.9
238,금산,2022-12-05 17:00,.4,,1.5,320,23,1005.5,.8,,0,,3.1
238,금산,2022-12-05 18:00,-1.1,,1.7,290,30,1005.7,0,,0,,2.5
238,금산,2022-12-05 19:00,-2.3,,1.4,290,37,1006.2,,,0,,2
238,금산,2022-12-05 20:00,-3.7,,1.3,320,45,1006.5,,,0,,1.6
238,금산,2022-12-05 21:00,-4.5,,.6,270,53,1006.4,,,0,,1.4
238,금산,2022-12-05 22:00,-5,,.3,0,59,1006.5,,,0,,1.2
238,금산,2022-12-05 23:00,-6.4,,.4,0,66,1006.4,,,0,,1.1
238,금산,2022-12-06 00:00,-7,,.2,0,66,1006.1,,,0,,.9
238,금산,2022-12-06 01:00,-7.6,,.6,270,73,1006.1,,,0,,.7
238,금산,2022-12-06 02:00,-8.1,,1.5,290,75,1005.7,,,0,,.4
238,금산,2022-12-06 03:00,-7.6,,.5,160,78,1005.3,,,0,,.2
238,금산,2022-12-06 04:00,-6.6,,.6,320,73,1004.5,,,9,,.3
238,금산,2022-12-06 05:00,-6.2,,.5,290,75,1003.8,,,9,,.4
238,금산,2022-12-06 06:00,-5.5,0,0,0,72,1003.7,,,9,,.5
238,금산,2022-12-06 07:00,-6,,.4,0,81,1003.5,,,0,,.4
238,금산,2022-12-06 08:00,-6.6,,.8,270,85,1003.7,.1,,0,,.3
238,금산,2022-12-06 09:00,-4.2,0,.5,340,76,1003.3,.8,,4,,.3
238,금산,2022-12-06 10:00,.2,,.9,20,65,1002.8,.9,,0,,.4
238,금산,2022-12-06 11:00,6,,2.3,290,48,1002.4,1,,5,,.5
238,금산,2022-12-06 12:00,4.5,0,2.5,270,58,1002,.7,,9,,.8
238,금산,2022-12-06 13:00,6.2,,2.3,290,47,1001.1,.6,,8,,3.5
238,금산,2022-12-06 14:00,3.4,,2.8,340,70,1001.5,0,,10,,4.8
238,금산,2022-12-06 15:00,3.3,0,.8,360,81,1001.6,.1,,8,,5
238,금산,2022-12-06 16:00,3.6,,.5,290,72,1001.6,.3,,7,,5.2
238,금산,2022-12-06 17:00,3,,1.2,250,75,1001.6,0,,7,,4.4
238,금산,2022-12-06 18:00,2.3,0,1.6,270,79,1001.8,0,,6,,3
238,금산,2022-12-06 19:00,1.9,,.3,0,79,1002.1,,,6,,2.6
238,금산,2022-12-06 20:00,-.2,,.4,0,88,1001.9,,,4,,2.3
238,금산,2022-12-06 21:00,-.8,,0,0,91,1001.7,,,0,,2.2
238,금산,2022-12-06 22:00,-.7,,.1,0,91,1001.9,,,0,,2.1
238,금산,2022-12-06 23:00,-.7,,1.2,340,92,1002.1,,,10,,2.1
238,금산,2022-12-07 00:00,-.8,,.8,50,92,1002,,,9,,2
238,금산,2022-12-07 01:00,3.7,,3,270,59,1001.9,,,0,,1.9
238,금산,2022-12-07 02:00,3.8,,2.3,270,55,1001.8,,,3,,1.9
238,금산,2022-12-07 03:00,2.3,,.4,0,61,1001.7,,,0,,1.8
238,금산,2022-12-07 04:00,.2,,.5,90,77,1001.5,,,0,,1.9
238,금산,2022-12-07 05:00,-.5,,.4,0,83,1001.3,,,2,,1.7
238,금산,2022-12-07 06:00,-1.1,,.5,230,85,1001.7,,,0,,1.6
238,금산,2022-12-07 07:00,-1.6,,.5,90,86,1001.7,,,1,,1.5
238,금산,2022-12-07 08:00,-2.3,,.4,0,89,1002.3,0,,6,,1.4
238,금산,2022-12-07 09:00,4.4,,1.5,270,62,1002.7,.5,,9,,1.5
238,금산,2022-12-07 10:00,6.2,,2.4,270,54,1003.3,.5,,9,,1.9
238,금산,2022-12-07 11:00,6.7,,2.1,290,56,1003.2,.3,,9,,4.5
238,금산,2022-12-07 12:00,6.7,,2.8,290,59,1003,.2,,9,,6.3
238,금산,2022-12-07 13:00,7.2,,1.3,290,57,1002.3,.1,,8,,7.1
238,금산,2022-12-07 14:00,8.2,,2.8,270,50,1001.9,.1,,9,,7.3
238,금산,2022-12-07 15:00,7.8,0,3.8,270,49,1002.3,.2,,8,,7.3
238,금산,2022-12-07 16:00,7.4,,2.9,270,48,1002.7,0,,7,,6.6
238,금산,2022-12-07 17:00,6.7,,2.3,270,50,1003.2,.2,,7,,5.3
238,금산,2022-12-07 18:00,5.5,,1.2,270,58,1003.4,0,,0,,4.2
238,금산,2022-12-07 19:00,5,,.6,270,63,1003.5,,,0,,3.1
238,금산,2022-12-07 20:00,4,,1,250,66,1003.9,,,0,,2.8
238,금산,2022-12-07 21:00,1.5,,.1,0,78,1003.8,,,0,,2.6
238,금산,2022-12-07 22:00,.1,,.3,0,83,1004.4,,,0,,2.3
238,금산,2022-12-07 23:00,-.6,,.4,0,87,1004.7,,,0,,2
238,금산,2022-12-08 00:00,-1.7,,.2,0,90,1004.9,,,1,,1.9
238,금산,2022-12-08 01:00,-1.5,,.2,0,90,1005,,,3,,1.8
238,금산,2022-12-08 02:00,-2.2,,.5,290,92,1005,,,3,,1.7
238,금산,2022-12-08 03:00,-2.7,,.1,0,93,1005.2,,,0,,1.5
238,금산,2022-12-08 04:00,-3.1,,.2,0,95,1005.1,,,0,,1.4
238,금산,2022-12-08 05:00,-3.6,,.1,0,95,1005,,,0,,1.3
238,금산,2022-12-08 06:00,-3.7,,0,0,95,1005.3,,,10,,1.2
238,금산,2022-12-08 07:00,-4,,.4,0,95,1005.9,,,0,,1.1
238,금산,2022-12-08 08:00,-4,,.2,0,95,1006.2,0,,0,,1
238,금산,2022-12-08 09:00,-2.3,,.1,0,94,1006.5,.4,,1,,1.1
238,금산,2022-12-08 10:00,.6,,.2,0,85,1006.7,1,,0,,1.1
238,금산,2022-12-08 11:00,4,,.5,140,73,1006.5,1,,2,,1.3
238,금산,2022-12-08 12:00,7.3,,1.1,20,54,1005.3,1,,2,,3
238,금산,2022-12-08 13:00,9,,1,110,44,1004.1,1,,0,,5.7
238,금산,2022-12-08 14:00,9.9,,1,360,34,1003.7,1,,0,,7
238,금산,2022-12-08 15:00,10.4,,1.3,70,33,1003.5,1,,2,,7.1
238,금산,2022-12-08 16:00,10,,.7,340,31,1003.3,1,,2,,6.5
238,금산,2022-12-08 17:00,6.8,,.4,0,48,1003.4,.2,,8,,6
238,금산,2022-12-08 18:00,3.9,,.7,270,62,1003.6,0,,3,,4.4
238,금산,2022-12-08 19:00,2,,.5,270,70,1003.9,,,0,,3.4
238,금산,2022-12-08 20:00,.4,,.3,0,75,1004.1,,,0,,3
238,금산,2022-12-08 21:00,-.6,,.5,290,79,1004.2,,,0,,2.6
238,금산,2022-12-08 22:00,-1.5,,.5,290,83,1004,,,0,,2.3
238,금산,2022-12-08 23:00,-1.9,,.1,0,85,1004,,,0,,2
238,금산,2022-12-09 00:00,-2.7,,.1,0,88,1004.1,,,0,,1.7
238,금산,2022-12-09 01:00,-3.1,,.1,0,90,1004.1,,,0,,1.5
238,금산,2022-12-09 02:00,-3.3,,0,0,90,1004.1,,,0,,1.4
238,금산,2022-12-09 03:00,-3.6,,.2,0,91,1003.5,,,0,,1.3
238,금산,2022-12-09 04:00,-3.4,,.2,0,91,1003.2,,,0,,1.3
238,금산,2022-12-09 05:00,-3.2,,0,0,91,1002.9,,,0,,1.2
238,금산,2022-12-09 06:00,-3.3,,.3,0,91,1002.8,,,5,,1.2
238,금산,2022-12-09 07:00,-3.5,,.3,0,93,1002.5,,,0,,1.1
238,금산,2022-12-09 08:00,-3.7,,.2,0,94,1002.7,0,,0,,1
238,금산,2022-12-09 09:00,-1.7,,0,0,86,1003,.7,,1,,1.1
238,금산,2022-12-09 10:00,.3,,.4,0,80,1003.2,.4,,7,,1.2
238,금산,2022-12-09 11:00,3.8,,.2,0,66,1002.8,1,,7,,1.8
238,금산,2022-12-09 12:00,7.1,,.6,20,54,1001.8,.9,,6,,4.8
238,금산,2022-12-09 13:00,10.1,,.8,50,49,1000.7,.9,,6,,7.1
238,금산,2022-12-09 14:00,11.7,,1.7,290,47,1000,.9,,4,,8.3
238,금산,2022-12-09 15:00,11.1,,1.9,340,52,999.8,.8,,6,,8.9
238,금산,2022-12-09 16:00,9.9,,1.3,340,59,999.9,.4,,6,,8
238,금산,2022-12-09 17:00,9.1,,.5,320,62,1000,0,,6,,7.3
238,금산,2022-12-09 18:00,8,,1.1,270,68,1000.2,0,,0,,6.1
238,금산,2022-12-09 19:00,4.9,,.7,290,79,1000.2,,,1,,4.7
238,금산,2022-12-09 20:00,4.1,,1.1,290,82,1000.8,,,0,,4
238,금산,2022-12-09 21:00,2.8,,.3,0,88,1000.8,,,0,,3.3
238,금산,2022-12-09 22:00,1.6,,.5,230,91,1000.9,,,0,,3
238,금산,2022-12-09 23:00,.4,,.4,0,94,1001.1,,,0,,2.7
238,금산,2022-12-10 00:00,.2,,.5,270,96,1000.8,,,9,,2.4
238,금산,2022-12-10 01:00,-.3,,.6,340,97,1001.1,,,10,,2.3
238,금산,2022-12-10 02:00,-.7,,.1,0,98,1001,,,10,,2.2
238,금산,2022-12-10 03:00,-1.6,,0,0,98,1001.3,,,0,,1.9
238,금산,2022-12-10 04:00,-2.4,,.1,0,98,1000.9,,,7,,1.7
238,금산,2022-12-10 05:00,-2.7,,0,0,99,1000.3,,,9,,1.7
238,금산,2022-12-10 06:00,-2.3,,0,0,100,1000.2,,,9,,1.8
238,금산,2022-12-10 07:00,-2,,.8,200,100,1000.4,,,10,,1.8
238,금산,2022-12-10 08:00,-2.5,,.3,0,100,1000.9,0,,2,,2
238,금산,2022-12-10 09:00,-1.8,,.9,140,100,1000.3,0,,10,,2.1
238,금산,2022-12-10 10:00,-1,,1.4,290,100,999.9,0,,10,,2.9
238,금산,2022-12-10 11:00,-.3,,.1,0,100,1000.1,0,,9,,4.2
238,금산,2022-12-10 12:00,1.4,,.6,160,100,998.8,0,,9,,6
238,금산,2022-12-10 13:00,3.1,,.1,0,91,998,0,,9,,6.3
238,금산,2022-12-10 14:00,4.3,,.9,20,80,997.3,0,,10,,6.7
238,금산,2022-12-10 15:00,5.1,,1,340,60,997.4,0,,10,,6.5
238,금산,2022-12-10 16:00,4.9,,1,290,60,997.6,0,,10,,5.8
238,금산,2022-12-10 17:00,4.6,,.4,0,57,997.7,0,,10,,5.3
238,금산,2022-12-10 18:00,3.9,0,.5,290,65,998.2,0,,10,,4.9
238,금산,2022-12-10 19:00,3.2,,.2,0,68,998,,,9,,4.6
238,금산,2022-12-10 20:00,2.3,,.6,320,70,998.2,,,8,,4.2
238,금산,2022-12-10 21:00,.8,0,.2,0,75,998.5,,,8,,3.1
238,금산,2022-12-10 22:00,-.6,,.5,290,79,998.9,,,7,,2.8
238,금산,2022-12-10 23:00,-1.4,,.6,290,84,998.9,,,8,,2.5
238,금산,2022-12-11 00:00,-1.2,,.7,270,82,999.4,,,9,,2.4
238,금산,2022-12-11 01:00,-1,,.2,0,82,999.3,,,7,,2.3
238,금산,2022-12-11 02:00,-1.3,,.9,360,84,999.9,,,6,,2.2
238,금산,2022-12-11 03:00,-2.4,,.8,270,90,1000.2,,,9,,1.8
238,금산,2022-12-11 04:00,-3.4,,.3,0,90,1000.2,,,0,,1.5
238,금산,2022-12-11 05:00,-4.1,,.4,0,93,1000.2,,,0,,1.3
238,금산,2022-12-11 06:00,-4.2,,.4,0,92,1000.4,,,0,,1.1
238,금산,2022-12-11 07:00,-4.9,,.2,0,93,1001.3,,,0,,1
238,금산,2022-12-11 08:00,-4.7,,0,0,94,1001.7,0,,0,,.9
238,금산,2022-12-11 09:00,-2.9,,.8,290,91,1002.2,.9,,0,,.9
238,금산,2022-12-11 10:00,-.5,,.6,140,80,1002.8,1,,0,,1
238,금산,2022-12-11 11:00,3.1,,1,140,58,1002.5,1,,0,,1.1
238,금산,2022-12-11 12:00,6.1,,.6,110,42,1001.8,1,,0,,2.7
238,금산,2022-12-11 13:00,6.7,,2.4,320,35,1001.2,1,,0,,4.7
238,금산,2022-12-11 14:00,6.9,,2.9,340,29,1000.9,1,,0,,5.7
238,금산,2022-12-11 15:00,7.3,,2.2,290,33,1000.8,1,,0,,5.7
238,금산,2022-12-11 16:00,7.1,,1.3,320,34,1001,1,,0,,5.3
238,금산,2022-12-11 17:00,4.7,,.5,270,44,1001.7,.8,,0,,4.3
238,금산,2022-12-11 18:00,1.4,,.7,270,57,1002.3,0,,0,,3.3
238,금산,2022-12-11 19:00,-.4,,.7,250,63,1002.5,,,0,,2.7
238,금산,2022-12-11 20:00,-1.2,,.7,230,66,1002.8,,,0,,2.2
238,금산,2022-12-11 21:00,-2.8,,.5,200,72,1002.6,,,0,,1.7
238,금산,2022-12-11 22:00,-3.5,,.7,270,75,1002.6,,,0,,1.4
238,금산,2022-12-11 23:00,-4.7,,.8,250,80,1003.3,,,0,,1.1
238,금산,2022-12-12 00:00,-5.3,,0,0,82,1003.3,,,0,,.9
238,금산,2022-12-12 01:00,-5.4,,.2,0,83,1003.6,,,1,,.7
238,금산,2022-12-12 02:00,-6.2,,.1,0,87,1003.6,,,0,,.5
238,금산,2022-12-12 03:00,-6.3,,.7,320,86,1003.4,,,0,,.2
238,금산,2022-12-12 04:00,-6.8,,.4,0,89,1003.6,,,10,,.1
238,금산,2022-12-12 05:00,-6.7,,0,0,88,1003,,,10,,0
238,금산,2022-12-12 06:00,-6.4,,.2,0,89,1002.9,,,10,,0
238,금산,2022-12-12 07:00,-5.5,,.8,200,84,1001.8,,,10,,.1
238,금산,2022-12-12 08:00,-5.9,,.7,290,89,1001.5,0,,9,,0
238,금산,2022-12-12 09:00,-3.8,,.6,160,79,1001.4,.6,,1,,.1
238,금산,2022-12-12 10:00,-1.8,,.5,290,74,1001.6,.7,,3,,.2
238,금산,2022-12-12 11:00,1,,.7,140,62,1000.8,.5,,7,,.3
238,금산,2022-12-12 12:00,3.8,,.5,140,48,999.6,.9,,6,,.5
238,금산,2022-12-12 13:00,5.2,,.5,140,39,998.1,.5,,7,,3
238,금산,2022-12-12 14:00,6.2,,3.1,250,34,997.9,0,,10,,4.7
238,금산,2022-12-12 15:00,5.1,,2.6,250,51,997.8,0,,10,,4.9
238,금산,2022-12-12 16:00,4.9,,1.3,230,59,998,0,,10,,4.5
238,금산,2022-12-12 17:00,4.7,,.7,140,60,997.4,0,,10,,4.1
238,금산,2022-12-12 18:00,1.7,,.6,270,72,997.2,0,,3,,2.8
238,금산,2022-12-12 19:00,-.1,,.6,200,79,996.8,,,0,,2.4
238,금산,2022-12-12 20:00,-.6,,.8,340,83,996.2,,,2,,2
238,금산,2022-12-12 21:00,.4,0,.7,290,85,996.6,,,9,,2
238,금산,2022-12-12 22:00,1.1,,.6,140,90,996.6,,,9,,2.2
238,금산,2022-12-12 23:00,1.4,,.3,0,92,996.6,,,7,,2.4
238,금산,2022-12-13 00:00,1.3,.3,.6,160,96,996.9,,,5,,2.7
238,금산,2022-12-13 01:00,1.7,,.6,250,96,997.1,,,0,,2.9
238,금산,2022-12-13 02:00,.7,,.1,0,97,997.2,,,0,,2.4
238,금산,2022-12-13 03:00,1,0,.5,360,98,997.1,,,9,,2.2
238,금산,2022-12-13 04:00,3.3,,1.9,250,73,996.7,,,0,,2.2
238,금산,2022-12-13 05:00,3.5,,1.4,270,66,996.5,,,9,,2.2
238,금산,2022-12-13 06:00,3.8,0,2.1,290,66,996.7,,,9,,2.6
238,금산,2022-12-13 07:00,2.4,,.8,250,71,996.5,,,0,,2.2
238,금산,2022-12-13 08:00,3.5,,2.8,270,62,997.5,0,,5,,2
238,금산,2022-12-13 09:00,3.9,0,4.5,270,63,998.5,0,,9,,2.2
238,금산,2022-12-13 10:00,3.4,,3.1,270,73,998.5,0,,10,,3.8
238,금산,2022-12-13 11:00,3.7,,2.4,250,71,998.1,.1,,10,,5.2
238,금산,2022-12-13 12:00,4.4,.1,2.6,270,62,997.3,.2,,10,,6.7
238,금산,2022-12-13 13:00,3.7,,1.8,290,79,996.4,.1,,10,,6.7
238,금산,2022-12-13 14:00,2.3,,4.6,290,80,996.6,0,,10,,4.9
238,금산,2022-12-13 15:00,4.8,.3,4,270,48,996.3,0,,8,,5.4
238,금산,2022-12-13 16:00,4.3,,2.8,250,54,996,0,,8,,4.6
238,금산,2022-12-13 17:00,4.1,,4,290,50,996.1,0,,10,,3.9
238,금산,2022-12-13 18:00,3,0,1.8,320,61,996.5,0,,9,,3.2
238,금산,2022-12-13 19:00,1.7,,3.7,320,80,997.6,,,10,,3
238,금산,2022-12-13 20:00,.1,,2.2,290,95,998.1,,1.2,8,,2.4
238,금산,2022-12-13 21:00,-.4,1.9,2.4,290,92,998.4,,2.4,0,,2.6
238,금산,2022-12-13 22:00,.3,,3.2,290,73,998.5,,2.6,8,,2.7
238,금산,2022-12-13 23:00,-1.1,,4,290,83,999.6,,3.6,9,,2.6
238,금산,2022-12-14 00:00,-2.5,.8,3.8,340,89,1000.2,,4.8,9,,2.6
238,금산,2022-12-14 01:00,-2.6,,4.5,290,77,1000.9,,6,9,,2.6
238,금산,2022-12-14 02:00,-3.8,,4.5,290,72,1002,,6.6,10,,2.6
238,금산,2022-12-14 03:00,-4.4,.9,2.5,290,71,1003,,6.6,10,,2.6
238,금산,2022-12-14 04:00,-6.6,,1,340,84,1004.3,,6.5,6,,2.5
238,금산,2022-12-14 05:00,-7.8,,1.6,340,79,1004.5,,6.3,1,,2.6
238,금산,2022-12-14 06:00,-8.7,0,.8,320,77,1005.6,,6.1,0,,2.6
238,금산,2022-12-14 07:00,-9.3,,1.4,290,73,1006.6,,6,6,,2.6
238,금산,2022-12-14 08:00,-10.1,,.7,290,80,1007.2,.1,5.8,0,,2.6
238,금산,2022-12-14 09:00,-8.3,,.5,340,66,1007.7,1,5.3,0,,2.6
